index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,status,hasLift,parkingSpace,newDevelopmentFinished,Week,topNewDevelopment
29,89216598,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/1f/e2/766214071.jpg,divbof,18,4,195000.0,flat,sale,55.0,True,3,1,Calle Antic de Bofarull,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4130288,2.1849369,False,https://www.idealista.com/inmueble/89216598/,3202,False,False,3545.0,{'typology': 'flat'},"{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Piso en Calle Antic de Bofarull'}",False,False,False,good,False,,,17,
30,89216473,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/38/b3/766211062.jpg,SMAR,9,2,120000.0,flat,sale,32.0,True,1,1,Ronda de Sant Antoni,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3834211,2.1634299,False,https://www.idealista.com/inmueble/89216473/,553,False,False,3750.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso en Ronda de Sant Antoni'}",False,False,False,good,False,,,17,
31,89105418,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/75/80/763378325.jpg,85681,19,,234000.0,flat,sale,73.0,False,3,1,barrio El Clot,Barcelona,Barcelona,Sant Martí,es,El Clot,41.4067253,2.1890038,False,https://www.idealista.com/inmueble/89105418/,2840,False,False,3205.0,{'typology': 'flat'},"{'subtitle': 'El Clot, Barcelona', 'title': 'Piso'}",False,False,False,,True,,,17,
32,89229655,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/03/09/766521613.jpg,5106206DF2850E0010KW,6,3,129000.0,flat,sale,54.0,False,3,1,barrio Pubilla Cases,Barcelona,Hospitalet de Llobregat,Can Serra - Pubilla Cases,es,Pubilla Cases,41.3733764,2.1023018,False,https://www.idealista.com/inmueble/89229655/,5536,False,False,2389.0,{'typology': 'flat'},"{'subtitle': 'Pubilla Cases, Hospitalet de Llobregat', 'title': 'Piso'}",False,False,False,good,False,,,17,
33,89232024,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/2e/3d/766597340.jpg,,20,5,285000.0,flat,sale,100.0,True,4,2,barrio La Bordeta,Barcelona,Barcelona,Sants-Montjuïc,es,La Bordeta,41.3681008,2.1354725,False,https://www.idealista.com/inmueble/89232024/,3362,False,False,2850.0,{'typology': 'flat'},"{'subtitle': 'La Bordeta, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,17,
34,89237169,,bajo-clmt,0,bj,75000.0,studio,sale,20.0,True,0,1,barrio El Raval,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3802949,2.1636679,False,https://www.idealista.com/inmueble/89237169/,884,False,False,3750.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'El Raval, Barcelona', 'title': 'Estudio'}",False,False,False,good,False,,,17,
35,89244770,,ALI0000085257,0,,346200.0,flat,sale,72.0,False,3,1,Esplugues de Llobregat,Barcelona,Esplugues de Llobregat,,es,,41.3733678,2.0848656,False,https://www.idealista.com/inmueble/89244770/,6940,False,False,4808.0,{'typology': 'flat'},"{'subtitle': 'Esplugues de Llobregat', 'title': 'Piso'}",False,False,False,,,,,17,
36,89244803,,ALI0000085211,0,,326400.0,flat,sale,70.0,False,2,1,Esplugues de Llobregat,Barcelona,Esplugues de Llobregat,,es,,41.3728678,2.0884656,False,https://www.idealista.com/inmueble/89244803/,6662,False,False,4663.0,{'typology': 'flat'},"{'subtitle': 'Esplugues de Llobregat', 'title': 'Piso'}",False,False,False,,,,,17,
37,89237570,,52512495,0,,270600.0,flat,sale,101.0,False,3,2,barrio Verdun,Barcelona,Barcelona,Nou Barris,es,Verdun,41.4423526,2.1773931,False,https://www.idealista.com/inmueble/89237570/,6110,False,False,2679.0,{'typology': 'flat'},"{'subtitle': 'Verdun, Barcelona', 'title': 'Piso'}",False,False,False,,,,,17,
38,89237539,,51007513,0,,191900.0,flat,sale,67.0,False,2,1,barrio El Bon Pastor,Barcelona,Barcelona,Sant Andreu,es,El Bon Pastor,41.435697,2.2054425,False,https://www.idealista.com/inmueble/89237539/,6244,False,False,2864.0,{'typology': 'flat'},"{'subtitle': 'El Bon Pastor, Barcelona', 'title': 'Piso'}",False,False,False,,,,,17,
39,89237541,,52923807,0,,334600.0,flat,sale,96.0,False,2,1,Esplugues de Llobregat,Barcelona,Esplugues de Llobregat,,es,,41.3774943,2.0856279,False,https://www.idealista.com/inmueble/89237541/,6783,False,False,3485.0,{'typology': 'flat'},"{'subtitle': 'Esplugues de Llobregat', 'title': 'Piso'}",False,False,False,,,,,17,
0,89253776,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/d1/3c/767220959.jpg,PBINFPB,2,bj,120000.0,flat,sale,100.0,True,3,1,"Calle dels Alts Forns, 71",Barcelona,Barcelona,Sants-Montjuïc,es,La Marina del Port,41.3592198,2.1413536,True,https://www.idealista.com/inmueble/89253776/,3799,False,False,1200.0,{'typology': 'flat'},"{'subtitle': 'La Marina del Port, Barcelona', 'title': 'Piso en Calle dels Alts Forns, 71'}",False,False,False,good,True,,,18,False
1,89267161,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/78/c6/767553906.jpg,RAMBLA390,27,bj,310000.0,flat,sale,185.0,True,3,3,Calle de la Ciutat de Granada,Barcelona,Barcelona,Sant Martí,es,El Poblenou,41.3999359,2.1969071,False,https://www.idealista.com/inmueble/89267161/,2916,False,False,1676.0,{'typology': 'flat'},"{'subtitle': 'El Poblenou, Barcelona', 'title': 'Piso en Calle de la Ciutat de Granada'}",False,False,False,good,False,,,18,False
2,89238845,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/88/4f/766767918.jpg,psageoli130,17,4,130000.0,flat,sale,55.0,False,3,1,passatge olivera,Barcelona,Hospitalet de Llobregat,La Torrasa,es,La Torrasa,41.370711,2.1195652,False,https://www.idealista.com/inmueble/89238845/,4307,True,False,2364.0,{'typology': 'flat'},"{'subtitle': 'La Torrasa, Hospitalet de Llobregat', 'title': 'Piso en passatge olivera'}",False,False,False,good,True,,,18,False
3,89262976,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/2b/0f/767444512.jpg,,12,2,205000.0,flat,sale,68.0,True,3,1,santa eulalia,Barcelona,Hospitalet de Llobregat,Santa Eulàlia,es,Santa Eulàlia,41.3669244,2.1211188,False,https://www.idealista.com/inmueble/89262976/,4402,False,False,3015.0,{'typology': 'flat'},"{'subtitle': 'Santa Eulàlia, Hospitalet de Llobregat', 'title': 'Piso en santa eulalia'}",False,False,False,good,True,,,18,False
4,89128932,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/fe/5a/767413860.jpg,R1_110503,22,1,243000.0,flat,sale,80.0,True,3,1,barrio El Poblenou,Barcelona,Barcelona,Sant Martí,es,El Poblenou,41.4021188,2.2073733,False,https://www.idealista.com/inmueble/89128932/,3809,True,False,3038.0,{'typology': 'flat'},"{'subtitle': 'El Poblenou, Barcelona', 'title': 'Piso'}",False,False,False,renew,True,,,18,False
5,89241136,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/8c/fd/766889264.jpg,,17,3,210000.0,flat,sale,61.0,True,3,1,Avenida madrid,Barcelona,Barcelona,Les Corts,es,Les Corts,41.381989,2.1326842,False,https://www.idealista.com/inmueble/89241136/,2836,False,False,3443.0,{'typology': 'flat'},"{'subtitle': 'Les Corts, Barcelona', 'title': 'Piso en Avenida madrid'}",False,False,False,renew,True,,,18,False
6,88088138,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/4f/a4/738275950.jpg,08020-008-GA,8,6,105000.0,flat,sale,50.0,False,2,1,barrio Provençals del Poblenou,Barcelona,Barcelona,Sant Martí,es,Provençals del Poblenou,41.4175071,2.2080346,False,https://www.idealista.com/inmueble/88088138/,4812,False,False,2100.0,{'typology': 'flat'},"{'subtitle': 'Provençals del Poblenou, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,18,False
7,89262819,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/22/c6/767440362.jpg,,22,2,199000.0,flat,sale,70.0,True,3,1,santa eulalia,Barcelona,Hospitalet de Llobregat,Santa Eulàlia,es,Santa Eulàlia,41.3689629,2.1265233,False,https://www.idealista.com/inmueble/89262819/,3900,True,False,2843.0,{'typology': 'flat'},"{'subtitle': 'Santa Eulàlia, Hospitalet de Llobregat', 'title': 'Piso en santa eulalia'}",False,False,False,good,False,,,18,False
8,89261751,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/31/f5/767419540.jpg,J-PDT225,11,bj,210000.0,flat,sale,90.0,True,3,1,barrio El Clot,Barcelona,Barcelona,Sant Martí,es,El Clot,41.4126698,2.1875441,False,https://www.idealista.com/inmueble/89261751/,3283,False,False,2333.0,{'typology': 'flat'},"{'subtitle': 'El Clot, Barcelona', 'title': 'Piso'}",True,False,False,good,True,,,18,False
9,89241240,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/76/4f/766891118.jpg,NAV-MALLO,11,bj,210000.0,flat,sale,90.0,True,3,1,barrio El Camp de l'Arpa del Clot,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.410449,2.1846381,False,https://www.idealista.com/inmueble/89241240/,2944,False,False,2333.0,{'typology': 'flat'},"{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Piso'}",True,False,False,good,True,,,18,False
10,89256992,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/99/63/767301927.jpg,J-SEBANT,4,3,130000.0,flat,sale,32.0,True,1,1,barrio El Raval,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3828886,2.1645333,False,https://www.idealista.com/inmueble/89256992/,587,False,False,4063.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso'}",False,False,False,good,False,,,18,False
11,89232108,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/66/29/766598635.jpg,VTA-ER-TOR,20,2,149900.0,flat,sale,74.0,True,4,1,barrio Les Roquetes - Canyelles,Barcelona,Barcelona,Nou Barris,es,Les Roquetes - Canyelles,41.4468949,2.1739773,False,https://www.idealista.com/inmueble/89232108/,6573,True,False,2026.0,{'typology': 'flat'},"{'subtitle': 'Les Roquetes - Canyelles, Barcelona', 'title': 'Piso'}",True,False,False,good,False,,,18,False
12,89259954,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/83/f9/767369169.jpg,Ref.405-19,8,bj,103000.0,flat,sale,67.0,False,2,1,Calle de Travau,Barcelona,Barcelona,Nou Barris,es,Can Peguera - El Turó de la Peira,41.4308883,2.1675984,False,https://www.idealista.com/inmueble/89259954/,4760,False,False,1537.0,{'typology': 'flat'},"{'subtitle': 'Can Peguera - El Turó de la Peira, Barcelona', 'title': 'Piso en Calle de Travau'}",True,False,False,renew,True,,,18,False
13,88995312,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/0c/3f/764451294.jpg,3193 ANTV,5,1,62000.0,studio,sale,28.0,True,0,1,ESPIELL,Barcelona,Barcelona,Nou Barris,es,Vilapicina i la Torre Llobeta,41.4275744,2.169261,False,https://www.idealista.com/inmueble/88995312/,4399,False,False,2214.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Vilapicina i la Torre Llobeta, Barcelona', 'title': 'Estudio en ESPIELL'}",False,False,False,good,True,,,18,False
14,88347413,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/6f/19/744597736.jpg,V-1231-E,10,3,359000.0,flat,sale,94.0,True,3,2,Calle del Degà Bahí,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4109317,2.1864005,False,https://www.idealista.com/inmueble/88347413/,3070,False,False,3819.0,{'typology': 'flat'},"{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Piso en Calle del Degà Bahí'}",True,False,False,good,True,,,18,False
15,89253873,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/ee/96/767237950.jpg,SANTEUGE 123,21,5,118000.0,penthouse,sale,72.0,True,3,1,SANT EUGENI,Barcelona,Hospitalet de Llobregat,Centre,es,Sant Josep,41.3641532,2.1119329,False,https://www.idealista.com/inmueble/89253873/,5216,False,False,1639.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Sant Josep, Hospitalet de Llobregat', 'title': 'Ático en SANT EUGENI'}",True,False,False,good,False,,,18,False
16,89231724,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/a5/f4/766591503.jpg,VI-000-020-717-847,13,,361000.0,flat,sale,77.0,False,3,2,barrio El Poble Sec - Parc de Montjuïc,Barcelona,Barcelona,Sants-Montjuïc,es,El Poble Sec - Parc de Montjuïc,41.3718424,2.1705077,False,https://www.idealista.com/inmueble/89231724/,1851,False,False,4688.0,{'typology': 'flat'},"{'subtitle': 'El Poble Sec - Parc de Montjuïc, Barcelona', 'title': 'Piso'}",True,False,False,,,,,18,False
17,88096618,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/5c/8c/738509076.jpg,P175,18,1,175000.0,flat,sale,72.0,True,3,1,pujades,Barcelona,Barcelona,Sant Martí,es,El Besòs,41.4112989,2.2140242,False,https://www.idealista.com/inmueble/88096618/,4785,False,False,2431.0,{'typology': 'flat'},"{'subtitle': 'El Besòs, Barcelona', 'title': 'Piso en pujades'}",False,False,False,renew,True,,,18,False
18,89256119,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/fc/8c/767286665.jpg,massi13,28,14,165000.0,flat,sale,85.0,True,3,1,carmen amaya,Barcelona,Hospitalet de Llobregat,Bellvitge,es,Bellvitge,41.3562806,2.1186051,False,https://www.idealista.com/inmueble/89256119/,5287,True,False,1941.0,{'typology': 'flat'},"{'subtitle': 'Bellvitge, Hospitalet de Llobregat', 'title': 'Piso en carmen amaya'}",False,False,False,good,True,,,18,False
19,89263619,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/16/28/767460167.jpg,,1,2,65500.0,flat,sale,62.0,True,3,1,Calle de Lluís Borrassà,Barcelona,Barcelona,Sant Martí,es,El Besòs,41.4138955,2.216129,False,https://www.idealista.com/inmueble/89263619/,5090,False,False,1056.0,{'typology': 'flat'},"{'subtitle': 'El Besòs, Barcelona', 'title': 'Piso en Calle de Lluís Borrassà'}",False,False,False,renew,False,,,18,False
20,89264228,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/24/42/767472732.jpg,VB1910034-1,27,4,299000.0,flat,sale,67.0,True,1,1,barrio Sant Pere - Santa Caterina i la Ribera,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3847519,2.1824168,False,https://www.idealista.com/inmueble/89264228/,1443,True,False,4463.0,{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': 'Piso'}",True,False,False,good,False,,,18,False
21,89267371,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/28/ae/767560159.jpg,Example Esquerra,14,3,340000.0,flat,sale,100.0,True,4,2,Calle de Calàbria s/n,Barcelona,Barcelona,Eixample,es,La Nova Esquerra de l'Eixample,41.3813809,2.1528176,True,https://www.idealista.com/inmueble/89267371/,1308,False,False,3400.0,{'typology': 'flat'},"{'subtitle': ""La Nova Esquerra de l'Eixample, Barcelona"", 'title': 'Piso en Calle de Calàbria s/n'}",False,False,False,renew,True,,,18,False
22,89270466,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/54/9b/767638194.jpg,La Verneda Sant Marti,20,1,220000.0,flat,sale,70.0,True,3,1,Rambla de Guipúscoa s/n,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4200527,2.2022565,True,https://www.idealista.com/inmueble/89270466/,4681,False,False,3143.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': 'Piso en Rambla de Guipúscoa s/n'}",False,False,False,good,True,,,18,False
23,89258441,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/5d/2c/767336119.jpg,VB1910017-1,26,1,380000.0,flat,sale,78.0,True,2,2,Calle Nou de la Rambla,Barcelona,Barcelona,Sants-Montjuïc,es,El Poble Sec - Parc de Montjuïc,41.3723881,2.1656306,False,https://www.idealista.com/inmueble/89258441/,1747,True,False,4872.0,{'typology': 'flat'},"{'subtitle': 'El Poble Sec - Parc de Montjuïc, Barcelona', 'title': 'Piso en Calle Nou de la Rambla'}",True,False,False,good,False,,,18,False
24,89232712,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/50/93/766612153.jpg,VB2003005,36,1,305000.0,flat,sale,69.0,True,1,2,Calle de Pujades,Barcelona,Barcelona,Sant Martí,es,El Poblenou,41.3978754,2.1972206,False,https://www.idealista.com/inmueble/89232712/,2845,True,False,4420.0,{'typology': 'flat'},"{'subtitle': 'El Poblenou, Barcelona', 'title': 'Piso en Calle de Pujades'}",True,False,False,good,False,,,18,False
25,89251689,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/42/e8/767170512.jpg,VB1907035-1,26,2,375000.0,flat,sale,78.0,True,2,1,Rambla del Poblenou,Barcelona,Barcelona,Sant Martí,es,El Poblenou,41.4001124,2.2001336,False,https://www.idealista.com/inmueble/89251689/,3167,True,False,4808.0,{'typology': 'flat'},"{'subtitle': 'El Poblenou, Barcelona', 'title': 'Piso en Rambla del Poblenou'}",True,False,False,renew,False,,,18,False
26,89251685,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/a5/54/767170287.jpg,VB1907028-1,30,en,345000.0,flat,sale,84.0,True,3,2,barrio El Poble Sec - Parc de Montjuïc,Barcelona,Barcelona,Sants-Montjuïc,es,El Poble Sec - Parc de Montjuïc,41.3736321,2.1656136,False,https://www.idealista.com/inmueble/89251685/,1608,True,False,4107.0,{'typology': 'flat'},"{'subtitle': 'El Poble Sec - Parc de Montjuïc, Barcelona', 'title': 'Piso'}",True,False,False,good,True,,,18,False
27,89258440,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/74/d8/767336089.jpg,VB1909029-1,26,en,315000.0,flat,sale,89.0,True,3,2,barrio El Poble Sec - Parc de Montjuïc,Barcelona,Barcelona,Sants-Montjuïc,es,El Poble Sec - Parc de Montjuïc,41.3729974,2.1586845,False,https://www.idealista.com/inmueble/89258440/,1778,True,False,3539.0,{'typology': 'flat'},"{'subtitle': 'El Poble Sec - Parc de Montjuïc, Barcelona', 'title': 'Piso'}",True,False,False,good,True,,,18,False
28,89250825,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/3b/92/767151750.jpg,ONB1909040B,18,2,398000.0,flat,sale,87.0,True,2,2,Calle de la Junta de Comerç,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3809141,2.1707821,False,https://www.idealista.com/inmueble/89250825/,904,True,False,4575.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso en Calle de la Junta de Comerç'}",True,False,False,good,True,,,18,False
29,89233824,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/b1/d2/766644729.jpg,VB1904001-1,16,5,342000.0,penthouse,sale,67.0,True,2,1,Calle d'Aragó,Barcelona,Barcelona,Eixample,es,La Nova Esquerra de l'Eixample,41.3838687,2.1507448,False,https://www.idealista.com/inmueble/89233824/,1333,True,False,5104.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': ""La Nova Esquerra de l'Eixample, Barcelona"", 'title': ""Ático en Calle d'Aragó""}",True,False,False,renew,True,,,18,False
30,89243071,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/d9/8f/766929334.jpg,VB2004008,19,bj,310000.0,flat,sale,71.0,True,1,2,barrio Vila de Gràcia,Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.3994901,2.1576435,False,https://www.idealista.com/inmueble/89243071/,1433,True,False,4366.0,{'typology': 'flat'},"{'subtitle': 'Vila de Gràcia, Barcelona', 'title': 'Piso'}",True,False,False,good,False,,,18,False
31,89233817,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/2b/fd/766644460.jpg,VB1903047-1,19,2,375000.0,flat,sale,70.0,True,2,1,barrio El Gòtic,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3832002,2.1735212,False,https://www.idealista.com/inmueble/89233817/,850,True,False,5357.0,{'typology': 'flat'},"{'subtitle': 'El Gòtic, Barcelona', 'title': 'Piso'}",True,False,False,good,True,,,18,False
32,89262849,,,0,3,390000.0,flat,sale,100.0,True,4,2,Calle de Benet Mateu,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sarrià,41.39053,2.126269,False,https://www.idealista.com/inmueble/89262849/,3300,False,False,3900.0,{'typology': 'flat'},"{'subtitle': 'Sarrià, Barcelona', 'title': 'Piso en Calle de Benet Mateu'}",False,False,False,good,True,,,18,False
33,89267377,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/96/ac/767560059.jpg,VB1910059-1,25,2,369000.0,flat,sale,100.0,True,3,1,Calle d'Aragó,Barcelona,Barcelona,Eixample,es,El Fort Pienc,41.4006693,2.1751753,False,https://www.idealista.com/inmueble/89267377/,1605,True,False,3690.0,{'typology': 'flat'},"{'subtitle': 'El Fort Pienc, Barcelona', 'title': ""Piso en Calle d'Aragó""}",True,False,False,good,True,,,18,False
34,88566621,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/cd/3a/766891569.jpg,BESALU-JUAN,27,4,370000.0,penthouse,sale,133.0,True,3,2,Calle de Besalú,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4176053,2.1844325,False,https://www.idealista.com/inmueble/88566621/,3633,True,False,2782.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Ático en Calle de Besalú'}",True,False,True,good,False,,,18,False
35,89267351,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/cc/37/767559895.jpg,VB1910048-1,23,7,350000.0,flat,sale,87.0,True,3,2,barrio La Maternitat i Sant Ramon,Barcelona,Barcelona,Les Corts,es,La Maternitat i Sant Ramon,41.3784469,2.1142308,False,https://www.idealista.com/inmueble/89267351/,4425,True,False,4023.0,{'typology': 'flat'},"{'subtitle': 'La Maternitat i Sant Ramon, Barcelona', 'title': 'Piso'}",True,False,False,renew,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 25000.0}",,18,False
36,89267317,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/ab/8f/767558506.jpg,VENAMORATS,27,bj,369000.0,flat,sale,110.0,False,3,2,Calle dels Enamorats,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4048052,2.1806019,False,https://www.idealista.com/inmueble/89267317/,2234,True,False,3355.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso en Calle dels Enamorats'}",True,False,False,good,True,,,18,False
37,89269093,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/5a/47/767599950.jpg,BVDG3673,51,5,285000.0,penthouse,sale,40.0,True,2,1,Passatge de Prunera,Barcelona,Barcelona,Sants-Montjuïc,es,El Poble Sec - Parc de Montjuïc,41.37239,2.1562343,False,https://www.idealista.com/inmueble/89269093/,1917,True,False,7125.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'El Poble Sec - Parc de Montjuïc, Barcelona', 'title': 'Ático en Passatge de Prunera'}",True,False,False,good,True,,,18,False
38,89268076,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/d7/a9/767574859.jpg,3477-00964,23,1,290000.0,flat,sale,104.0,True,4,2,Calle de l'Art,Barcelona,Barcelona,Horta Guinardó,es,El Guinardó,41.4213584,2.1773583,False,https://www.idealista.com/inmueble/89268076/,3823,False,False,2788.0,{'typology': 'flat'},"{'subtitle': 'El Guinardó, Barcelona', 'title': ""Piso en Calle de l'Art""}",True,False,False,good,True,,,18,False
39,89267695,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/ab/af/767566959.jpg,IVIAJULIAROMI,17,1,203500.0,flat,sale,64.0,True,3,1,Via Julia,Barcelona,Barcelona,Nou Barris,es,Verdun,41.4416115,2.17659,False,https://www.idealista.com/inmueble/89267695/,6018,True,False,3180.0,{'typology': 'flat'},"{'subtitle': 'Verdun, Barcelona', 'title': 'Piso en Via Julia'}",True,False,False,good,True,,,18,False
40,89267768,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/01/c1/767569044.jpg,IGRANVIASOL,17,en,208000.0,flat,sale,73.0,True,3,1,Calle d'Espronceda,Barcelona,Barcelona,Sant Martí,es,Sant Martí de Provençals,41.4096518,2.1966565,False,https://www.idealista.com/inmueble/89267768/,3522,True,False,2849.0,{'typology': 'flat'},"{'subtitle': 'Sant Martí de Provençals, Barcelona', 'title': ""Piso en Calle d'Espronceda""}",True,False,False,good,True,,,18,False
41,89262101,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/8a/56/767425442.jpg,ONB2002004-4 2º2º3º,14,2,345000.0,flat,sale,73.0,True,2,1,"Pasaje Maragall, 152",Barcelona,Barcelona,Sant Andreu,es,El Congrés i els Indians,41.4231324,2.1784231,True,https://www.idealista.com/obra-nueva/89262101/,4037,False,True,4726.0,{'typology': 'flat'},"{'subtitle': 'El Congrés i els Indians, Barcelona', 'title': 'Piso en Pasaje Maragall, 152'}",True,False,False,newdevelopment,True,,False,18,False
42,89269827,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/bf/a4/767624663.jpg,19192,22,2,320000.0,flat,sale,96.0,True,2,1,Calle de Joaquín Costa,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3836839,2.1671725,False,https://www.idealista.com/inmueble/89269827/,506,True,False,3333.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso en Calle de Joaquín Costa'}",False,False,False,good,False,,,18,False
43,89262099,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/83/e9/767425440.jpg,ONB2002004-2 1º1º1º,14,1,340000.0,flat,sale,65.0,True,2,1,"Pasaje Maragall, 152",Barcelona,Barcelona,Sant Andreu,es,El Congrés i els Indians,41.4231324,2.1784231,True,https://www.idealista.com/obra-nueva/89262099/,4037,False,True,5231.0,{'typology': 'flat'},"{'subtitle': 'El Congrés i els Indians, Barcelona', 'title': 'Piso en Pasaje Maragall, 152'}",True,False,False,newdevelopment,True,,False,18,False
